id;email;ip;city;country;latitude;longitude;user_agent;platform;language;screen_width;screen_height;pixel_ratio;cookies_enabled;fingerprint;timestamp;gemini_explanation;risk_breakdown;risk_explanation;risk_score
461;RoutineLoginTest@email.com;103.47.133.125;Central Jakarta;ID;-61.969.503;1.068.164.952;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 19:57:54;;"{""ip"": {""weight"": 1.5, ""raw_score"": 0, ""weighted_score"": 0}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 0, ""weighted_score"": 0}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 0.0.;0
462;RoutineLoginTest@email.com;103.125.43.25;Central Jakarta;ID;-61.734.912;1.068.597.248;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 20:31:50;;"{""ip"": {""weight"": 1.5, ""raw_score"": 70, ""weighted_score"": 105}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 5, ""weighted_score"": 3}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 12.258796821793416.;12.26
463;RoutineLoginTest@email.com;103.125.43.25;Central Jakarta;ID;-61.734.912;1.068.597.248;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 20:32:02;;"{""ip"": {""weight"": 1.5, ""raw_score"": 18, ""weighted_score"": 27}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 4.499999999999993, ""weighted_score"": 2.7}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 3.371169125993189.;3.37
464;RoutineLoginTest@email.com;103.125.43.25;Central Jakarta;ID;-61.734.912;1.068.597.248;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 20:32:12;;"{""ip"": {""weight"": 1.5, ""raw_score"": 16, ""weighted_score"": 24}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 4.0000000000000036, ""weighted_score"": 2.4}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 2.996594778660613.;3
465;RoutineLoginTest@email.com;103.125.43.25;Central Jakarta;ID;-61.734.912;1.068.597.248;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 20:32:22;;"{""ip"": {""weight"": 1.5, ""raw_score"": 14, ""weighted_score"": 21}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 3.4999999999999964, ""weighted_score"": 2.1}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 2.622020431328036.;2.62
466;RoutineLoginTest@email.com;103.125.43.25;Central Jakarta;ID;-61.734.912;1.068.597.248;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 20:32:31;;"{""ip"": {""weight"": 1.5, ""raw_score"": 12, ""weighted_score"": 18}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 3.000000000000007, ""weighted_score"": 1.8}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 2.24744608399546.;2.25
467;RoutineLoginTest@email.com;103.125.43.25;Central Jakarta;ID;-61.734.912;1.068.597.248;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 20:32:42;;"{""ip"": {""weight"": 1.5, ""raw_score"": 10, ""weighted_score"": 15}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 2.5, ""weighted_score"": 1.5}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 1.872871736662883.;1.87
468;RoutineLoginTest@email.com;103.125.43.25;Central Jakarta;ID;-61.734.912;1.068.597.248;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 20:32:50;;"{""ip"": {""weight"": 1.5, ""raw_score"": 8, ""weighted_score"": 12}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 1.999999999999993, ""weighted_score"": 1.2}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 1.498297389330306.;1.5
469;RoutineLoginTest@email.com;103.125.43.25;Central Jakarta;ID;-61.734.912;1.068.597.248;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 20:33:01;;"{""ip"": {""weight"": 1.5, ""raw_score"": 6.000000000000001, ""weighted_score"": 9}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 1.5000000000000036, ""weighted_score"": 0.9}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 1.1237230419977304.;1.12
470;RoutineLoginTest@email.com;103.125.43.25;Central Jakarta;ID;-61.734.912;1.068.597.248;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 20:33:08;;"{""ip"": {""weight"": 1.5, ""raw_score"": 3.999999999999999, ""weighted_score"": 6}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 0.9999999999999964, ""weighted_score"": 0.6}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 0.7491486946651529.;0.75
471;RoutineLoginTest@email.com;103.125.43.25;Central Jakarta;ID;-61.734.912;1.068.597.248;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 20:33:18;;"{""ip"": {""weight"": 1.5, ""raw_score"": 1.9999999999999996, ""weighted_score"": 3}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 0.5000000000000071, ""weighted_score"": 0.3}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 0.374574347332577.;0.37
472;RoutineLoginTest@email.com;103.125.43.25;Central Jakarta;ID;-61.734.912;1.068.597.248;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 20:33:58;;"{""ip"": {""weight"": 1.5, ""raw_score"": 0, ""weighted_score"": 0}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 0, ""weighted_score"": 0}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 0.0.;0
473;RoutineLoginTest@email.com;103.125.43.25;Central Jakarta;ID;-61.734.912;1.068.597.248;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 20:39:45;;"{""ip"": {""weight"": 1.5, ""raw_score"": 0, ""weighted_score"": 0}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 0, ""weighted_score"": 0}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 0.0.;0
474;RoutineLoginTest@email.com;103.125.43.25;Central Jakarta;ID;-61.969.424;1.068.164.892;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 20:39:59;;"{""ip"": {""weight"": 1.5, ""raw_score"": 0, ""weighted_score"": 0}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 0, ""weighted_score"": 0}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 95, ""weighted_score"": 190}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 21.56640181611805.;21.57
475;RoutineLoginTest@email.com;103.125.43.25;Central Jakarta;ID;-61.969.424;1.068.164.892;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 20:40:10;;"{""ip"": {""weight"": 1.5, ""raw_score"": 0, ""weighted_score"": 0}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 0, ""weighted_score"": 0}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 0.0.;0
476;RoutineLoginTest@email.com;103.125.43.25;Central Jakarta;ID;-61.969.424;1.068.164.892;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 20:40:18;;"{""ip"": {""weight"": 1.5, ""raw_score"": 0, ""weighted_score"": 0}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 0, ""weighted_score"": 0}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 0.0.;0
477;RoutineLoginTest@email.com;103.47.133.85;Central Jakarta;ID;-61.969.393;106.816.492;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 21:00:07;;"{""ip"": {""weight"": 1.5, ""raw_score"": 70, ""weighted_score"": 105}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 5, ""weighted_score"": 3}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 12.258796821793416.;12.26
479;RoutineLoginTest@email.com;103.47.133.85;Central Jakarta;ID;-61.969.393;106.816.492;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 21:00:20;;"{""ip"": {""weight"": 1.5, ""raw_score"": 18, ""weighted_score"": 27}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 4.499999999999993, ""weighted_score"": 2.7}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 3.371169125993189.;3.37
480;RoutineLoginTest@email.com;103.47.133.85;Central Jakarta;ID;-61.969.393;106.816.492;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 21:00:31;;"{""ip"": {""weight"": 1.5, ""raw_score"": 16, ""weighted_score"": 24}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 4.0000000000000036, ""weighted_score"": 2.4}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 2.996594778660613.;3
481;RoutineLoginTest@email.com;103.47.133.85;Central Jakarta;ID;-61.969.393;106.816.492;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 21:00:41;;"{""ip"": {""weight"": 1.5, ""raw_score"": 14, ""weighted_score"": 21}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 3.4999999999999964, ""weighted_score"": 2.1}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 2.622020431328036.;2.62
482;RoutineLoginTest@email.com;103.47.133.188;Central Jakarta;ID;-61.969.393;106.816.492;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 21:01:28;;"{""ip"": {""weight"": 1.5, ""raw_score"": 25, ""weighted_score"": 37.5}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 3.000000000000007, ""weighted_score"": 1.8}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 4.460839954597049.;4.46
483;RoutineLoginTest@email.com;103.47.133.188;Central Jakarta;ID;-61.969.436;1.068.164.914;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-ID;2560;1440;1.0;1;e82d94a978fe8ed80708f819009f3133;2025-08-24 21:03:03;;"{""ip"": {""weight"": 1.5, ""raw_score"": 18, ""weighted_score"": 27}, ""referer"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 2.5, ""weighted_score"": 1.5}, ""user_agent"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 1.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 3.234960272417707.;3.23
